timestamp,weather_text,has_precipitation,precipitation_type,is_daytime,temp_c,realfeel_temp_c,apparent_temp_c,relative_humidity,dewpoint_c,wind_direction_degrees,wind_direction_localized,wind_speed_kmh,wind_gust_kmh,uv_index,uv_index_text,cloud_cover_perc,cloud_ceiling_m,pressure_mb,wetbulb_temp_c,price_period_start,price_period_end,price_eur_per_mwh,total_sales_mwh,total_purchase_mwh
2026-04-11 16:28:00+00:00,partly cloudy,False,,False,17.2,14.8,18.3,59,8.9,270,w,24.1,24.1,0,low,35,12192.0,1015.0,12.5,2026-04-11 16:00:00+00:00,2026-04-11 16:30:00+00:00,243.0,244.77,244.76
2026-04-11 16:42:00+00:00,partly cloudy,False,,False,17.2,14.8,18.3,59,8.9,270,w,24.1,24.1,0,low,35,12192.0,1015.0,12.5,2026-04-11 16:30:00+00:00,2026-04-11 17:00:00+00:00,264.0,278.14,278.14
2026-04-11 16:57:00+00:00,partly cloudy,False,,False,17.2,14.8,18.3,59,8.9,270,w,24.1,24.1,0,low,35,12192.0,1015.0,12.5,2026-04-11 16:30:00+00:00,2026-04-11 17:00:00+00:00,264.0,278.14,278.14
2026-04-11 17:17:00+00:00,mostly cloudy,False,,False,17.2,14.5,18.3,59,8.9,270,w,24.1,24.1,0,low,76,12192.0,1015.0,12.5,2026-04-11 17:00:00+00:00,2026-04-11 17:30:00+00:00,264.0,278.37,278.36
2026-04-11 17:32:00+00:00,mostly cloudy,False,,False,17.2,15.1,18.3,59,8.9,270,w,18.5,18.5,0,low,76,12192.0,1015.0,12.5,2026-04-11 17:30:00+00:00,2026-04-11 18:00:00+00:00,244.0,270.22,270.22
2026-04-11 17:47:00+00:00,mostly cloudy,False,,False,17.2,15.1,18.3,59,8.9,270,w,18.5,18.5,0,low,76,12192.0,1015.0,12.5,2026-04-11 17:30:00+00:00,2026-04-11 18:00:00+00:00,244.0,270.22,270.22
2026-04-11 17:52:00+00:00,mostly cloudy,False,,False,17.2,15.1,18.3,59,8.9,270,w,18.5,18.5,0,low,76,12192.0,1015.0,12.5,2026-04-11 17:30:00+00:00,2026-04-11 18:00:00+00:00,244.0,270.22,270.22
2026-04-11 18:12:00+00:00,mostly cloudy,False,,False,17.2,15.1,18.3,59,8.9,270,w,18.5,18.5,0,low,76,13411.0,1015.0,12.5,2026-04-11 18:00:00+00:00,2026-04-11 18:30:00+00:00,244.0,256.84,256.84
2026-04-11 18:27:00+00:00,mostly cloudy,False,,False,17.2,15.1,18.3,59,8.9,270,w,18.5,18.5,0,low,76,12192.0,1015.0,12.5,2026-04-11 18:00:00+00:00,2026-04-11 18:30:00+00:00,244.0,256.84,256.84
2026-04-11 18:42:00+00:00,mostly cloudy,False,,False,17.2,15.1,18.3,59,8.9,270,w,18.5,18.5,0,low,76,12192.0,1015.0,12.5,2026-04-11 18:30:00+00:00,2026-04-11 19:00:00+00:00,242.0,236.89,236.88
2026-04-11 18:58:00+00:00,mostly cloudy,False,,False,17.2,15.1,18.3,59,8.9,270,w,18.5,18.5,0,low,76,12192.0,1015.0,12.5,2026-04-11 18:30:00+00:00,2026-04-11 19:00:00+00:00,242.0,236.89,236.88
2026-04-11 19:17:00+00:00,mostly cloudy,False,,False,16.1,14.3,18.3,63,8.9,270,w,14.8,14.8,0,low,76,12192.0,1015.0,12.0,2026-04-11 19:00:00+00:00,2026-04-11 19:30:00+00:00,241.0,215.59,215.6
2026-04-11 19:32:00+00:00,mostly cloudy,False,,False,16.1,15.4,18.3,63,8.9,270,w,9.3,9.3,0,low,76,12192.0,1015.0,12.0,2026-04-11 19:30:00+00:00,2026-04-11 20:00:00+00:00,239.5,194.44,194.44
2026-04-11 19:48:00+00:00,mostly cloudy,False,,False,16.1,15.4,18.3,63,8.9,270,w,9.3,9.3,0,low,76,12192.0,1015.0,12.0,2026-04-11 19:30:00+00:00,2026-04-11 20:00:00+00:00,239.5,194.44,194.44
2026-04-11 19:58:00+00:00,mostly cloudy,False,,False,16.1,15.4,18.3,63,8.9,270,w,9.3,9.3,0,low,76,12192.0,1015.0,12.0,2026-04-11 19:30:00+00:00,2026-04-11 20:00:00+00:00,239.5,194.44,194.44
2026-04-11 20:12:00+00:00,mostly cloudy,False,,False,15.0,13.7,16.1,71,10.0,293,wnw,11.1,11.1,0,low,76,12192.0,1015.0,12.3,2026-04-11 20:00:00+00:00,2026-04-11 20:30:00+00:00,239.0,169.48,169.48
2026-04-11 20:32:00+00:00,mostly cloudy,False,,False,15.0,13.3,16.1,71,10.0,270,w,13.0,13.0,0,low,76,12192.0,1015.0,12.3,2026-04-11 20:30:00+00:00,2026-04-11 21:00:00+00:00,238.0,153.74,153.74
2026-04-11 20:42:00+00:00,partly cloudy,False,,False,15.0,13.3,16.1,71,10.0,270,w,13.0,13.0,0,low,31,12192.0,1015.0,12.3,2026-04-11 20:30:00+00:00,2026-04-11 21:00:00+00:00,238.0,153.74,153.74
2026-04-11 21:03:00+00:00,mostly cloudy,False,,False,15.0,13.3,16.1,76,11.1,270,w,13.0,13.0,0,low,76,12192.0,1015.0,12.9,2026-04-11 21:00:00+00:00,2026-04-11 21:30:00+00:00,255.0,175.46,175.46
2026-04-11 21:18:00+00:00,partly cloudy,False,,False,15.0,13.3,16.1,76,11.1,270,w,13.0,13.0,0,low,31,12192.0,1015.0,12.9,2026-04-11 21:00:00+00:00,2026-04-11 21:30:00+00:00,255.0,175.46,175.46
2026-04-11 21:28:00+00:00,partly cloudy,False,,False,15.0,13.0,16.1,76,11.1,270,w,14.8,14.8,0,low,31,12192.0,1015.0,12.9,2026-04-11 21:00:00+00:00,2026-04-11 21:30:00+00:00,255.0,175.46,175.46
2026-04-11 21:42:00+00:00,partly cloudy,False,,False,15.0,13.0,16.1,76,11.1,270,w,14.8,14.8,0,low,31,12192.0,1015.0,12.9,2026-04-11 21:30:00+00:00,2026-04-11 22:00:00+00:00,254.5,161.55,161.54
2026-04-11 21:57:00+00:00,partly cloudy,False,,False,15.0,13.0,16.1,76,11.1,270,w,14.8,14.8,0,low,31,12192.0,1015.0,12.9,2026-04-11 21:30:00+00:00,2026-04-11 22:00:00+00:00,254.5,161.55,161.54
2026-04-11 22:12:00+00:00,partly cloudy,False,,False,15.0,13.0,16.1,76,11.1,270,w,14.8,14.8,0,low,31,12192.0,1015.0,12.9,2026-04-11 22:00:00+00:00,2026-04-11 22:30:00+00:00,254.0,144.48,144.48
2026-04-11 22:26:00+00:00,partly cloudy,False,,False,15.0,13.3,16.1,76,11.1,293,wnw,13.0,13.0,0,low,31,12192.0,1015.0,12.9,2026-04-11 22:00:00+00:00,2026-04-11 22:30:00+00:00,254.0,144.48,144.48
2026-04-11 22:47:00+00:00,mostly clear,False,,False,15.0,13.3,16.1,76,11.1,293,wnw,13.0,13.0,0,low,11,12192.0,1015.0,12.9,2026-04-11 22:30:00+00:00,2026-04-11 23:00:00+00:00,254.0,131.72,131.72
2026-04-11 23:02:00+00:00,mostly clear,False,,False,15.0,13.0,16.1,76,11.1,293,wnw,14.8,14.8,0,low,11,12192.0,1014.0,12.9,2026-04-11 23:00:00+00:00,2026-04-11 23:30:00+00:00,253.0,122.48,122.48
2026-04-11 23:07:00+00:00,partly cloudy,False,,False,15.0,13.0,16.1,76,11.1,293,wnw,14.8,14.8,0,low,31,12192.0,1014.0,12.9,2026-04-11 23:00:00+00:00,2026-04-11 23:30:00+00:00,253.0,122.48,122.48
2026-04-11 23:27:00+00:00,mostly clear,False,,False,15.0,13.7,16.1,76,11.1,270,w,11.1,11.1,0,low,11,12192.0,1014.0,12.9,2026-04-11 23:00:00+00:00,2026-04-11 23:30:00+00:00,253.0,122.48,122.48
2026-04-11 23:42:00+00:00,mostly clear,False,,False,15.0,13.7,16.1,76,11.1,270,w,11.1,11.1,0,low,11,12192.0,1014.0,12.9,2026-04-11 23:30:00+00:00,2026-04-12 00:00:00+00:00,253.0,114.54,114.54
2026-04-11 23:57:00+00:00,mostly clear,False,,False,11.9,10.3,14.4,80,8.5,293,wnw,11.1,14.5,0,low,14,12192.0,1015.6,10.2,2026-04-11 23:30:00+00:00,2026-04-12 00:00:00+00:00,253.0,114.54,114.54
2026-04-12 00:12:00+00:00,mostly clear,False,,False,15.0,13.3,16.1,76,11.1,270,w,13.0,13.0,0,low,11,12192.0,1014.0,12.9,2026-04-12 00:00:00+00:00,2026-04-12 00:30:00+00:00,253.0,107.96,107.96
2026-04-12 00:32:00+00:00,mostly clear,False,,False,15.0,13.3,16.1,76,11.1,270,w,13.0,13.0,0,low,11,12192.0,1014.0,12.9,2026-04-12 00:30:00+00:00,2026-04-12 01:00:00+00:00,253.0,103.34,103.34
2026-04-12 00:47:00+00:00,mostly clear,False,,False,15.0,13.3,16.1,76,11.1,270,w,13.0,13.0,0,low,11,12192.0,1014.0,12.9,2026-04-12 00:30:00+00:00,2026-04-12 01:00:00+00:00,253.0,103.34,103.34
2026-04-12 01:03:00+00:00,mostly clear,False,,False,15.0,14.2,16.1,76,11.1,270,w,9.3,9.3,0,low,30,12192.0,1014.0,12.9,2026-04-12 01:00:00+00:00,2026-04-12 01:30:00+00:00,253.0,102.58,102.58
2026-04-12 01:12:00+00:00,mostly clear,False,,False,15.0,14.2,16.1,76,11.1,270,w,9.3,9.3,0,low,30,12192.0,1014.0,12.9,2026-04-12 01:00:00+00:00,2026-04-12 01:30:00+00:00,253.0,102.58,102.58
2026-04-12 01:28:00+00:00,mostly clear,False,,False,15.0,12.7,16.1,76,11.1,270,w,16.7,16.7,0,low,30,12192.0,1013.0,12.9,2026-04-12 01:00:00+00:00,2026-04-12 01:30:00+00:00,253.0,102.58,102.58
2026-04-12 01:47:00+00:00,mostly clear,False,,False,15.0,12.7,16.1,76,11.1,270,w,16.7,16.7,0,low,30,12192.0,1013.0,12.9,2026-04-12 01:30:00+00:00,2026-04-12 02:00:00+00:00,253.0,104.94,104.94
2026-04-12 01:57:00+00:00,mostly clear,False,,False,15.0,12.7,16.1,76,11.1,270,w,16.7,16.7,0,low,30,12192.0,1013.0,12.9,2026-04-12 01:30:00+00:00,2026-04-12 02:00:00+00:00,253.0,104.94,104.94
2026-04-12 02:17:00+00:00,mostly clear,False,,False,16.1,14.0,18.3,77,12.2,270,w,16.7,16.7,0,low,30,12192.0,1013.0,13.9,2026-04-12 02:00:00+00:00,2026-04-12 02:30:00+00:00,253.0,110.34,110.34
2026-04-12 02:32:00+00:00,mostly clear,False,,False,16.1,14.3,18.3,72,11.1,270,w,14.8,14.8,0,low,30,12192.0,1013.0,13.4,2026-04-12 02:30:00+00:00,2026-04-12 03:00:00+00:00,253.0,119.44,119.44
2026-04-12 02:47:00+00:00,mostly clear,False,,False,16.1,14.3,18.3,72,11.1,270,w,14.8,14.8,0,low,30,12192.0,1013.0,13.4,2026-04-12 02:30:00+00:00,2026-04-12 03:00:00+00:00,253.0,119.44,119.44
2026-04-12 02:58:00+00:00,mostly clear,False,,False,16.1,14.3,18.3,72,11.1,270,w,14.8,14.8,0,low,30,12192.0,1013.0,13.4,2026-04-12 02:30:00+00:00,2026-04-12 03:00:00+00:00,253.0,119.44,119.44
2026-04-12 03:12:00+00:00,mostly clear,False,,False,15.0,13.0,16.1,76,11.1,293,wnw,14.8,14.8,0,low,30,12192.0,1013.0,12.9,2026-04-12 03:00:00+00:00,2026-04-12 03:30:00+00:00,254.0,131.64999999999998,131.64
2026-04-12 03:28:00+00:00,mostly sunny,False,,True,15.0,13.7,16.1,76,11.1,270,w,11.1,11.1,0,low,30,12192.0,1013.0,12.9,2026-04-12 03:00:00+00:00,2026-04-12 03:30:00+00:00,254.0,131.64999999999998,131.64
2026-04-12 03:48:00+00:00,mostly sunny,False,,True,15.0,13.7,16.1,76,11.1,270,w,11.1,11.1,0,low,30,12192.0,1013.0,12.9,2026-04-12 03:30:00+00:00,2026-04-12 04:00:00+00:00,254.0,145.32,145.32
2026-04-12 04:03:00+00:00,mostly sunny,False,,True,16.1,14.6,18.3,72,11.1,270,w,14.8,14.8,0,low,30,10180.0,1013.0,13.4,2026-04-12 04:00:00+00:00,2026-04-12 04:30:00+00:00,253.0,196.46,196.46
2026-04-12 04:12:00+00:00,mostly sunny,False,,True,16.1,14.6,18.3,72,11.1,270,w,14.8,14.8,0,low,30,10180.0,1013.0,13.4,2026-04-12 04:00:00+00:00,2026-04-12 04:30:00+00:00,253.0,196.46,196.46
2026-04-12 04:32:00+00:00,mostly sunny,False,,True,15.0,13.7,16.1,76,11.1,315,nw,13.0,13.0,0,low,30,10180.0,1014.0,12.9,2026-04-12 04:30:00+00:00,2026-04-12 05:00:00+00:00,253.0,161.69,161.68
2026-04-12 04:42:00+00:00,mostly sunny,False,,True,15.0,13.7,16.1,76,11.1,315,nw,13.0,13.0,0,low,30,10180.0,1014.0,12.9,2026-04-12 04:30:00+00:00,2026-04-12 05:00:00+00:00,253.0,161.69,161.68
2026-04-12 04:58:00+00:00,mostly sunny,False,,True,15.0,13.7,16.1,76,11.1,315,nw,13.0,13.0,0,low,30,10180.0,1014.0,12.9,2026-04-12 04:30:00+00:00,2026-04-12 05:00:00+00:00,253.0,161.69,161.68
2026-04-12 05:12:00+00:00,sunny,False,,True,16.1,15.9,18.3,72,11.1,293,wnw,13.0,13.0,1,low,10,12192.0,1014.0,13.4,2026-04-12 05:00:00+00:00,2026-04-12 05:30:00+00:00,177.0,120.64,120.64
2026-04-12 05:32:00+00:00,mostly sunny,False,,True,17.2,16.8,18.3,67,11.1,293,wnw,14.8,14.8,1,low,30,12192.0,1014.0,13.9,2026-04-12 05:30:00+00:00,2026-04-12 06:00:00+00:00,0.0,75.0,75.0
2026-04-12 05:48:00+00:00,mostly sunny,False,,True,17.2,16.8,18.3,67,11.1,293,wnw,14.8,14.8,1,low,30,12192.0,1014.0,13.9,2026-04-12 05:30:00+00:00,2026-04-12 06:00:00+00:00,0.0,75.0,75.0
2026-04-12 05:58:00+00:00,mostly sunny,False,,True,17.2,16.8,18.3,67,11.1,293,wnw,14.8,14.8,1,low,30,12192.0,1014.0,13.9,2026-04-12 05:30:00+00:00,2026-04-12 06:00:00+00:00,0.0,75.0,75.0
2026-04-12 06:12:00+00:00,mostly sunny,False,,True,17.8,17.8,18.3,59,10.0,270,w,16.7,16.7,2,low,30,12192.0,1014.0,13.3,2026-04-12 06:00:00+00:00,2026-04-12 06:30:00+00:00,0.0,37.24,37.24
2026-04-12 06:27:00+00:00,mostly sunny,False,,True,17.8,17.8,18.3,63,11.1,270,w,16.7,16.7,2,low,30,12192.0,1014.0,14.1,2026-04-12 06:00:00+00:00,2026-04-12 06:30:00+00:00,0.0,37.24,37.24
2026-04-12 06:42:00+00:00,mostly sunny,False,,True,17.8,17.8,18.3,63,11.1,270,w,16.7,16.7,2,low,30,12192.0,1014.0,14.1,2026-04-12 06:30:00+00:00,2026-04-12 07:00:00+00:00,0.0,37.38,37.38
2026-04-12 06:57:00+00:00,mostly sunny,False,,True,17.8,17.8,18.3,63,11.1,270,w,16.7,16.7,2,low,30,12192.0,1014.0,14.1,2026-04-12 06:30:00+00:00,2026-04-12 07:00:00+00:00,0.0,37.38,37.38
2026-04-12 07:17:00+00:00,mostly sunny,False,,True,17.8,18.8,18.3,63,11.1,270,w,16.7,16.7,4,moderate,30,12192.0,1014.0,14.1,2026-04-12 07:00:00+00:00,2026-04-12 07:30:00+00:00,0.0,37.48,37.48
2026-04-12 07:32:00+00:00,mostly sunny,False,,True,18.9,18.9,19.4,55,10.0,270,w,25.9,25.9,4,moderate,30,12192.0,1014.0,13.7,2026-04-12 07:30:00+00:00,2026-04-12 08:00:00+00:00,0.0,37.66,37.66
2026-04-12 07:47:00+00:00,mostly sunny,False,,True,18.9,18.9,19.4,55,10.0,270,w,25.9,25.9,4,moderate,30,12192.0,1014.0,13.7,2026-04-12 07:30:00+00:00,2026-04-12 08:00:00+00:00,0.0,37.66,37.66
2026-04-12 08:02:00+00:00,mostly sunny,False,,True,18.9,19.5,19.4,55,10.0,270,w,27.8,27.8,6,high,30,12192.0,1014.0,13.7,2026-04-12 08:00:00+00:00,2026-04-12 08:30:00+00:00,0.0,37.9,37.9
2026-04-12 08:08:00+00:00,mostly sunny,False,,True,18.9,19.5,19.4,55,10.0,270,w,27.8,27.8,6,high,30,12192.0,1014.0,13.7,2026-04-12 08:00:00+00:00,2026-04-12 08:30:00+00:00,0.0,37.9,37.9
2026-04-12 08:27:00+00:00,mostly sunny,False,,True,20.0,20.2,19.4,52,10.0,270,w,31.5,31.5,6,high,30,12192.0,1015.0,14.1,2026-04-12 08:00:00+00:00,2026-04-12 08:30:00+00:00,0.0,37.9,37.9
2026-04-12 08:42:00+00:00,mostly sunny,False,,True,20.0,20.2,19.4,52,10.0,270,w,31.5,31.5,6,high,30,12192.0,1015.0,14.1,2026-04-12 08:30:00+00:00,2026-04-12 09:00:00+00:00,0.0,37.94,37.94
2026-04-12 08:57:00+00:00,mostly sunny,False,,True,20.0,20.2,19.4,52,10.0,270,w,31.5,31.5,6,high,30,12192.0,1015.0,14.1,2026-04-12 08:30:00+00:00,2026-04-12 09:00:00+00:00,0.0,37.94,37.94
2026-04-12 09:17:00+00:00,mostly sunny,False,,True,18.9,19.7,19.4,59,11.1,270,w,33.3,33.3,8,very high,30,12192.0,1015.0,14.3,2026-04-12 09:00:00+00:00,2026-04-12 09:30:00+00:00,0.0,38.02,38.02
2026-04-12 09:32:00+00:00,mostly sunny,False,,True,20.0,20.6,19.4,55,11.1,248,wsw,35.2,35.2,8,very high,30,12192.0,1014.0,14.7,2026-04-12 09:30:00+00:00,2026-04-12 10:00:00+00:00,0.0,38.04,38.04
2026-04-12 09:47:00+00:00,mostly sunny,False,,True,20.0,20.6,19.4,55,11.1,248,wsw,35.2,35.2,8,very high,30,12192.0,1014.0,14.7,2026-04-12 09:30:00+00:00,2026-04-12 10:00:00+00:00,0.0,38.04,38.04
2026-04-12 09:57:00+00:00,mostly sunny,False,,True,20.0,20.6,19.4,55,11.1,248,wsw,35.2,35.2,8,very high,30,12192.0,1014.0,14.7,2026-04-12 09:30:00+00:00,2026-04-12 10:00:00+00:00,0.0,38.04,38.04
2026-04-12 10:07:00+00:00,mostly sunny,False,,True,20.0,20.8,19.4,55,11.1,248,wsw,35.2,35.2,8,very high,30,12192.0,1014.0,14.7,2026-04-12 10:00:00+00:00,2026-04-12 10:30:00+00:00,0.0,38.22,38.22
2026-04-12 10:27:00+00:00,mostly sunny,False,,True,20.0,20.7,19.4,55,11.1,248,wsw,37.0,37.0,8,very high,30,12192.0,1014.0,14.7,2026-04-12 10:00:00+00:00,2026-04-12 10:30:00+00:00,0.0,38.22,38.22
2026-04-12 10:47:00+00:00,mostly sunny,False,,True,20.0,20.7,19.4,55,11.1,248,wsw,37.0,37.0,8,very high,30,12192.0,1014.0,14.7,2026-04-12 10:30:00+00:00,2026-04-12 11:00:00+00:00,0.0,38.18,38.18
2026-04-12 10:57:00+00:00,mostly sunny,False,,True,20.0,20.7,19.4,55,11.1,248,wsw,37.0,37.0,8,very high,30,12192.0,1014.0,14.7,2026-04-12 10:30:00+00:00,2026-04-12 11:00:00+00:00,0.0,38.18,38.18
2026-04-12 11:18:00+00:00,mostly sunny,False,,True,20.0,20.3,19.4,59,12.2,248,wsw,38.9,38.9,8,very high,30,12192.0,1013.0,15.3,2026-04-12 11:00:00+00:00,2026-04-12 11:30:00+00:00,0.0,38.38,38.38
2026-04-12 11:32:00+00:00,mostly sunny,False,,True,20.0,20.3,19.4,52,10.0,270,w,38.9,38.9,8,very high,30,12192.0,1013.0,14.1,2026-04-12 11:30:00+00:00,2026-04-12 12:00:00+00:00,0.0,38.54,38.54
2026-04-12 11:42:00+00:00,mostly sunny,False,,True,20.0,20.3,19.4,52,10.0,270,w,38.9,38.9,8,very high,30,12192.0,1013.0,14.1,2026-04-12 11:30:00+00:00,2026-04-12 12:00:00+00:00,0.0,38.54,38.54
2026-04-12 11:57:00+00:00,mostly sunny,False,,True,20.0,20.3,19.4,52,10.0,270,w,38.9,38.9,8,very high,30,12192.0,1013.0,14.1,2026-04-12 11:30:00+00:00,2026-04-12 12:00:00+00:00,0.0,38.54,38.54
2026-04-12 12:12:00+00:00,mostly sunny,False,,True,20.0,19.6,19.4,52,10.0,248,wsw,40.8,40.8,6,high,11,12192.0,1013.0,14.1,2026-04-12 12:00:00+00:00,2026-04-12 12:30:00+00:00,0.0,38.6,38.6
2026-04-12 12:28:00+00:00,mostly sunny,False,,True,18.9,18.4,19.4,52,8.9,248,wsw,42.6,42.6,6,high,11,12192.0,1013.0,13.1,2026-04-12 12:00:00+00:00,2026-04-12 12:30:00+00:00,0.0,38.6,38.6
2026-04-12 12:48:00+00:00,mostly sunny,False,,True,18.9,18.4,19.4,52,8.9,248,wsw,42.6,42.6,6,high,11,12192.0,1013.0,13.1,2026-04-12 12:30:00+00:00,2026-04-12 13:00:00+00:00,0.0,38.72,38.72
2026-04-12 13:02:00+00:00,mostly sunny,False,,True,18.9,18.2,19.4,52,8.9,248,wsw,35.2,53.7,4,moderate,11,12192.0,1012.0,13.1,2026-04-12 13:00:00+00:00,2026-04-12 13:30:00+00:00,0.0,60.54,60.54
2026-04-12 13:18:00+00:00,mostly sunny,False,,True,18.9,18.2,19.4,52,8.9,248,wsw,35.2,53.7,4,moderate,11,12192.0,1012.0,13.1,2026-04-12 13:00:00+00:00,2026-04-12 13:30:00+00:00,0.0,60.54,60.54
2026-04-12 13:28:00+00:00,mostly sunny,False,,True,18.9,17.9,19.4,52,8.9,270,w,40.8,40.8,4,moderate,11,12192.0,1013.0,13.1,2026-04-12 13:00:00+00:00,2026-04-12 13:30:00+00:00,0.0,60.54,60.54
2026-04-12 13:42:00+00:00,mostly sunny,False,,True,18.9,17.9,19.4,52,8.9,270,w,40.8,40.8,4,moderate,11,12192.0,1013.0,13.1,2026-04-12 13:30:00+00:00,2026-04-12 14:00:00+00:00,0.0,60.42,60.42
2026-04-12 13:57:00+00:00,sunny,False,,True,18.9,17.9,19.4,52,8.9,270,w,40.8,40.8,4,moderate,0,12192.0,1013.0,13.1,2026-04-12 13:30:00+00:00,2026-04-12 14:00:00+00:00,0.0,60.42,60.42
2026-04-12 14:12:00+00:00,sunny,False,,True,18.9,17.2,19.4,52,8.9,270,w,40.8,40.8,2,low,0,12192.0,1013.0,13.1,2026-04-12 14:00:00+00:00,2026-04-12 14:30:00+00:00,0.0,58.18,58.18
2026-04-12 14:32:00+00:00,sunny,False,,True,17.8,15.6,17.8,55,8.9,270,w,37.0,37.0,2,low,0,12192.0,1013.0,12.7,2026-04-12 14:30:00+00:00,2026-04-12 15:00:00+00:00,10.0,57.72,57.72
2026-04-12 14:47:00+00:00,sunny,False,,True,17.8,15.6,17.8,55,8.9,270,w,37.0,37.0,2,low,0,12192.0,1013.0,12.7,2026-04-12 14:30:00+00:00,2026-04-12 15:00:00+00:00,10.0,57.72,57.72
2026-04-12 14:57:00+00:00,sunny,False,,True,17.8,15.6,17.8,55,8.9,270,w,37.0,37.0,2,low,0,12192.0,1013.0,12.7,2026-04-12 14:30:00+00:00,2026-04-12 15:00:00+00:00,10.0,57.72,57.72
2026-04-12 15:17:00+00:00,sunny,False,,True,17.8,15.2,17.8,55,8.9,270,w,35.2,53.7,1,low,0,12192.0,1013.0,12.7,2026-04-12 15:00:00+00:00,2026-04-12 15:30:00+00:00,253.0,111.04,111.04
2026-04-12 15:27:00+00:00,sunny,False,,True,17.8,15.3,17.8,55,8.9,270,w,33.3,33.3,1,low,0,12192.0,1013.0,12.7,2026-04-12 15:00:00+00:00,2026-04-12 15:30:00+00:00,253.0,111.04,111.04
2026-04-12 15:42:00+00:00,sunny,False,,True,17.8,15.3,17.8,55,8.9,270,w,33.3,33.3,1,low,0,12192.0,1013.0,12.7,2026-04-12 15:30:00+00:00,2026-04-12 16:00:00+00:00,256.0,167.68,167.68
2026-04-12 15:57:00+00:00,sunny,False,,True,17.8,15.3,17.8,55,8.9,270,w,33.3,33.3,1,low,0,12192.0,1013.0,12.7,2026-04-12 15:30:00+00:00,2026-04-12 16:00:00+00:00,256.0,167.68,167.68
2026-04-12 16:12:00+00:00,sunny,False,,True,17.8,15.2,17.8,55,8.9,270,w,27.8,27.8,0,low,0,12192.0,1013.0,12.7,2026-04-12 16:00:00+00:00,2026-04-12 16:30:00+00:00,260.0,231.66,231.66
2026-04-12 16:32:00+00:00,clear,False,,False,17.2,14.6,18.3,59,8.9,270,w,25.9,25.9,0,low,0,12192.0,1014.0,12.5,2026-04-12 16:30:00+00:00,2026-04-12 17:00:00+00:00,260.0,269.72,269.72
2026-04-12 16:48:00+00:00,clear,False,,False,17.2,14.6,18.3,59,8.9,270,w,25.9,25.9,0,low,0,12192.0,1014.0,12.5,2026-04-12 16:30:00+00:00,2026-04-12 17:00:00+00:00,260.0,269.72,269.72
2026-04-12 17:03:00+00:00,clear,False,,False,17.2,14.7,18.3,59,8.9,270,w,22.2,22.2,0,low,10,12192.0,1014.0,12.5,2026-04-12 17:00:00+00:00,2026-04-12 17:30:00+00:00,280.0,276.12,276.12
2026-04-12 17:12:00+00:00,mostly clear,False,,False,17.2,14.7,18.3,59,8.9,270,w,22.2,22.2,0,low,30,12192.0,1014.0,12.5,2026-04-12 17:00:00+00:00,2026-04-12 17:30:00+00:00,280.0,276.12,276.12
2026-04-12 17:28:00+00:00,mostly clear,False,,False,17.2,14.2,17.8,55,7.8,270,w,27.8,27.8,0,low,30,12192.0,1015.0,12.0,2026-04-12 17:00:00+00:00,2026-04-12 17:30:00+00:00,280.0,276.12,276.12
2026-04-12 17:42:00+00:00,mostly clear,False,,False,17.2,14.2,17.8,55,7.8,270,w,27.8,27.8,0,low,30,12192.0,1015.0,12.0,2026-04-12 17:30:00+00:00,2026-04-12 18:00:00+00:00,260.0,270.5,270.5
2026-04-12 17:58:00+00:00,mostly clear,False,,False,17.2,14.2,17.8,55,7.8,270,w,27.8,27.8,0,low,30,12192.0,1015.0,12.0,2026-04-12 17:30:00+00:00,2026-04-12 18:00:00+00:00,260.0,270.5,270.5
2026-04-12 18:18:00+00:00,clear,False,,False,17.2,14.9,17.8,55,7.8,270,w,20.4,20.4,0,low,0,12192.0,1015.0,12.0,2026-04-12 18:00:00+00:00,2026-04-12 18:30:00+00:00,260.0,258.42,258.42
2026-04-12 18:32:00+00:00,clear,False,,False,16.1,13.5,18.3,58,7.8,270,w,20.4,20.4,0,low,0,12192.0,1015.0,11.5,2026-04-12 18:30:00+00:00,2026-04-12 19:00:00+00:00,260.0,240.34,240.34
2026-04-12 18:48:00+00:00,clear,False,,False,16.1,13.5,18.3,58,7.8,270,w,20.4,20.4,0,low,0,12192.0,1015.0,11.5,2026-04-12 18:30:00+00:00,2026-04-12 19:00:00+00:00,260.0,240.34,240.34
2026-04-12 18:58:00+00:00,clear,False,,False,14.4,12.5,16.7,57,5.9,293,wnw,13.6,13.6,0,low,4,12192.0,1014.2,9.9,2026-04-12 18:30:00+00:00,2026-04-12 19:00:00+00:00,260.0,240.34,240.34
2026-04-12 19:12:00+00:00,clear,False,,False,16.1,13.3,18.3,58,7.8,293,wnw,22.2,22.2,0,low,0,12192.0,1015.0,11.5,2026-04-12 19:00:00+00:00,2026-04-12 19:30:00+00:00,260.0,217.8,217.8
2026-04-12 19:28:00+00:00,clear,False,,False,16.1,14.3,18.3,58,7.8,293,wnw,14.8,14.8,0,low,0,12192.0,1015.0,11.5,2026-04-12 19:00:00+00:00,2026-04-12 19:30:00+00:00,260.0,217.8,217.8
2026-04-12 19:42:00+00:00,clear,False,,False,16.1,14.3,18.3,58,7.8,293,wnw,14.8,14.8,0,low,0,12192.0,1015.0,11.5,2026-04-12 19:30:00+00:00,2026-04-12 20:00:00+00:00,258.0,192.54,192.54
